Freq	Power
341.797	-99.193
342.773	-92.938
343.750	-93.300
344.727	-96.731
345.703	-86.980
346.680	-86.344
347.656	-88.660
348.633	-94.019
349.609	-94.162
350.586	-92.440
351.562	-90.969
352.539	-94.183
353.516	-98.851
354.492	-101.439
355.469	-98.663
356.445	-96.438
357.422	-104.685
358.398	-96.031
359.375	-100.048
360.352	-103.384
361.328	-114.556
362.305	-107.985
363.281	-100.137
364.258	-98.218
365.234	-96.063
366.211	-93.737
367.187	-92.289
368.164	-97.069
369.141	-103.956
370.117	-97.131
371.094	-105.683
372.070	-92.269
373.047	-90.123
374.023	-90.410
375.000	-89.784
375.977	-97.717
376.953	-95.773
377.930	-96.110
378.906	-106.751
379.883	-96.655
380.859	-95.656
381.836	-98.511
382.812	-93.724
383.789	-95.406
384.766	-97.101
385.742	-106.095
386.719	-105.310
387.695	-99.354
388.672	-92.321
389.648	-92.670
390.625	-110.515
391.602	-99.472
392.578	-117.401
393.555	-99.306
394.531	-99.441
395.508	-107.299
396.484	-100.865
397.461	-96.114
398.437	-87.555
399.414	-83.110
400.391	-86.737
401.367	-94.099
402.344	-95.853
403.320	-101.588
404.297	-93.396
405.273	-94.904
406.250	-97.079
407.227	-96.891
408.203	-110.839
409.180	-93.001
410.156	-88.829
411.133	-95.333
412.109	-97.531
413.086	-107.503
414.062	-100.999
415.039	-102.768
416.016	-95.403
416.992	-92.828
417.969	-91.857
418.945	-94.279
419.922	-90.511
420.898	-91.764
421.875	-96.823
422.852	-95.552
423.828	-95.383
424.805	-97.550
425.781	-92.880
426.758	-91.563
427.734	-95.288
428.711	-106.904
429.687	-96.579
430.664	-90.356
431.641	-88.527
432.617	-93.771
433.594	-98.010
434.570	-118.000
435.547	-98.195
436.523	-101.582
437.500	-94.439
438.477	-94.613
439.453	-106.682
440.430	-93.794
441.406	-95.490
442.383	-105.220
443.359	-100.202
444.336	-97.832
445.312	-97.334
446.289	-107.916
447.266	-115.885
448.242	-95.730
449.219	-94.315
450.195	-98.375
451.172	-92.526
452.148	-83.170
453.125	-84.128
454.102	-93.508
455.078	-96.488
456.055	-110.492
457.031	-97.052
458.008	-96.299
458.984	-100.871
459.961	-102.702
460.937	-96.441
461.914	-91.130
462.891	-89.425
463.867	-95.027
464.844	-98.328
465.820	-103.293
466.797	-99.234
467.773	-91.927
468.750	-96.590
469.727	-94.501
470.703	-103.724
471.680	-101.764
472.656	-100.035
473.633	-101.740
474.609	-103.414
475.586	-102.413
476.562	-100.789
477.539	-93.949
478.516	-93.059
479.492	-100.935
480.469	-99.784
481.445	-105.615
482.422	-95.037
483.398	-96.957
484.375	-103.775
485.352	-101.103
486.328	-93.228
487.305	-91.675
488.281	-92.963
489.258	-98.685
490.234	-118.137
491.211	-99.586
492.187	-96.439
493.164	-97.103
494.141	-87.918
495.117	-85.442
496.094	-97.739
497.070	-107.617
498.047	-110.748
499.023	-98.573
