Time	Ch 0
[s]	[V]
0.052860	-3.473622
0.052880	-3.498946
0.052900	-3.493355
0.052920	-3.467374
0.052940	-3.441721
0.052960	-3.386469
0.052980	-3.316747
0.053000	-3.230910
0.053020	-3.124682
0.053040	-3.018125
0.053060	-2.880654
0.053080	-2.743183
0.053100	-2.591570
0.053120	-2.421539
0.053140	-2.243287
0.053160	-2.053195
0.053180	-1.852251
0.053200	-1.644070
0.053220	-1.433588
0.053240	-1.214884
0.053260	-0.994535
0.053280	-0.767280
0.053300	-0.542327
0.053320	-0.309810
0.053340	-0.078937
0.053360	0.146674
0.053380	0.368667
0.053400	0.590989
0.053420	0.808707
0.053440	1.013599
0.053460	1.217504
0.053480	1.400032
0.053500	1.583875
0.053520	1.753248
0.053540	1.913412
0.053560	2.057461
0.053580	2.190328
0.053600	2.305107
0.053620	2.409691
0.053640	2.500462
0.053660	2.569198
0.053680	2.633000
0.053700	2.664902
0.053720	2.690554
0.053740	2.694501
0.053760	2.681017
0.053780	2.656680
0.053800	2.609321
0.053820	2.547492
0.053840	2.463298
0.053860	2.375488
0.053880	2.267615
0.053900	2.139023
0.053920	2.011747
0.053940	1.865067
0.053960	1.702272
0.053980	1.530926
0.054000	1.346753
0.054020	1.157977
0.054040	0.953743
0.054060	0.751811
0.054080	0.537382
0.054100	0.325913
0.054120	0.102933
0.054140	-0.118073
0.054160	-0.336449
0.054180	-0.565349
0.054200	-0.776489
0.054220	-1.001771
0.054240	-1.206662
0.054260	-1.414513
0.054280	-1.619733
0.054300	-1.811799
0.054320	-1.989393
0.054340	-2.172250
0.054360	-2.329453
0.054380	-2.488302
0.054400	-2.624458
0.054420	-2.741538
0.054440	-2.853686
0.054460	-2.955638
0.054480	-3.036543
0.054500	-3.106265
0.054520	-3.153623
0.054540	-3.175658
0.054560	-3.203284
0.054580	-3.201311
0.054600	-3.175329
0.054620	-3.145730
0.054640	-3.100016
0.054660	-3.023387
0.054680	-2.936563
0.054700	-2.842833
0.054720	-2.723450
0.054740	-2.591570
0.054760	-2.457387
0.054780	-2.302157
0.054800	-2.130153
0.054820	-1.956505
0.054840	-1.769044
0.054860	-1.567113
0.054880	-1.359919
0.054900	-1.147793
0.054920	-0.932706
0.054940	-0.702491
0.054960	-0.475565
0.054980	-0.250283
0.055000	-0.025001
0.055020	0.209490
0.055040	0.433456
0.055060	0.658738
0.055080	0.878758
0.055100	1.094503
0.055120	1.304986
0.055140	1.497709
0.055160	1.691090
0.055180	1.872960
0.055200	2.046937
0.055220	2.206772
0.055240	2.344244
0.055260	2.481716
0.055280	2.595508
0.055300	2.705025
0.055320	2.789218
0.055340	2.866505
0.055360	2.924716
0.055380	2.957604
0.055400	2.980955
0.055420	2.989177
0.055440	2.974048
0.055460	2.955960
0.055480	2.906957
0.055500	2.845785
0.055520	2.767512
0.055540	2.674768
0.055560	2.576104
0.055580	2.439619
0.055600	2.311027
0.055620	2.165334
0.055640	1.999578
0.055660	1.834481
0.055680	1.652940
0.055700	1.457585
0.055720	1.266507
0.055740	1.057011
0.055760	0.847515
0.055780	0.628481
0.055800	0.407475
0.055820	0.183837
0.055840	-0.037169
0.055860	-0.255216
0.055880	-0.477538
0.055900	-0.695256
0.055920	-0.908040
0.055940	-1.112274
0.055960	-1.313219
0.055980	-1.507915
0.056000	-1.697349
0.056020	-1.868037
0.056040	-2.031818
0.056060	-2.184747
0.056080	-2.326494
0.056100	-2.448179
0.056120	-2.550789
0.056140	-2.657017
0.056160	-2.734632
0.056180	-2.802052
0.056200	-2.852370
0.056220	-2.882956
0.056240	-2.907622
0.056260	-2.905320
0.056280	-2.880325
0.056300	-2.852370
0.056320	-2.801394
0.056340	-2.734961
0.056360	-2.650110
0.056380	-2.553420
0.056400	-2.436339
0.056420	-2.304459
0.056440	-2.169290
0.056460	-2.009126
0.056480	-1.837780
0.056500	-1.663145
0.056520	-1.474369
0.056540	-1.278029
0.056560	-1.074453
0.056580	-0.862655
0.056600	-0.644608
0.056620	-0.417353
0.056640	-0.193058
0.056660	0.039131
0.056680	0.268359
0.056700	0.496601
0.056720	0.727803
0.056740	0.947494
0.056760	1.169816
0.056780	1.380299
0.056800	1.591768
0.056820	1.793371
0.056840	1.984121
0.056860	2.162374
0.056880	2.333062
0.056900	2.497173
0.056920	2.639907
0.056940	2.770801
0.056960	2.883278
0.056980	2.999701
0.057000	3.085210
0.057020	3.161181
0.057040	3.215446
0.057060	3.255241
0.057080	3.281880
0.057100	3.285169
0.057120	3.272671
0.057140	3.251294
0.057160	3.203606
0.057180	3.147697
0.057200	3.064490
0.057220	2.975364
0.057240	2.868478
0.057260	2.742517
0.057280	2.612281
0.057300	2.463298
0.057320	2.296556
0.057340	2.133432
0.057360	1.951891
0.057380	1.763443
0.057400	1.566773
0.057420	1.358593
0.057440	1.151070
0.057460	0.932366
0.057480	0.711030
0.057500	0.487721
0.057520	0.266715
0.057540	0.044722
0.057560	-0.177272
0.057580	-0.391372
0.057600	-0.604485
0.057620	-0.812994
0.057640	-1.014926
0.057660	-1.207977
0.057680	-1.390834
0.057700	-1.566784
0.057720	-1.729579
0.057740	-1.883823
0.057760	-2.021294
0.057780	-2.152188
0.057800	-2.257429
0.057820	-2.360368
0.057840	-2.439957
0.057860	-2.505404
0.057880	-2.557695
0.057900	-2.587294
0.057920	-2.603409
0.057940	-2.613605
0.057960	-2.584992
0.057980	-2.556051
0.058000	-2.506390
0.058020	-2.436668
0.058040	-2.353791
0.058060	-2.252825
0.058080	-2.145610
0.058100	-2.012415
0.058120	-1.869352
0.058140	-1.721028
0.058160	-1.548367
0.058180	-1.376363
0.058200	-1.186271
0.058220	-0.986642
0.058240	-0.783395
0.058260	-0.566335
0.058280	-0.350591
0.058300	-0.127940
0.058320	0.098987
0.058340	0.323282
0.058360	0.554484
0.058380	0.785686
0.058400	1.010310
0.058420	1.238223
0.058440	1.453968
0.058460	1.673330
0.058480	1.881182
0.058500	2.080812
0.058520	2.275179
0.058540	2.453103
0.058560	2.623792
0.058580	2.784614
0.058600	2.932938
0.058620	3.070081
0.058640	3.186505
0.058660	3.291088
0.058680	3.382517
0.058700	3.455528
0.058720	3.506834
0.058740	3.544326
0.058760	3.570308
0.058780	3.584778
0.058800	3.567676
0.058820	3.547286
0.058840	3.503216
0.058860	3.443031
0.058880	3.363771
0.058900	3.276947
0.058920	3.171376
0.058940	3.046731
0.058960	2.912877
0.058980	2.766196
0.059000	2.605703
0.059020	2.437317
0.059040	2.256433
0.059060	2.065025
0.059080	1.864409
0.059100	1.659517
0.059120	1.445088
0.059140	1.227370
0.059160	1.012283
0.059180	0.791934
0.059200	0.569941
0.059220	0.348606
0.059240	0.127599
0.059260	-0.088145
0.059280	-0.301588
0.059300	-0.508781
0.059320	-0.709069
0.059340	-0.905080
0.059360	-1.092212
0.059380	-1.266189
0.059400	-1.430299
0.059420	-1.585530
0.059440	-1.723988
0.059460	-1.848633
0.059480	-1.963083
0.059500	-2.064706
0.059520	-2.142322
0.059540	-2.207440
0.059560	-2.260389
0.059580	-2.290975
0.059600	-2.304788
0.059620	-2.311365
0.059640	-2.291961
0.059660	-2.264993
0.059680	-2.205795
0.059700	-2.139691
0.059720	-2.064377
0.059740	-1.966372
0.059760	-1.857184
0.059780	-1.722015
0.059800	-1.581255
0.059820	-1.435890
0.059840	-1.257309
0.059860	-1.086621
0.059880	-0.898832
0.059900	-0.703806
0.059920	-0.494968
0.059940	-0.274949
0.059960	-0.066440
0.059980	0.160158
0.060000	0.389058
0.060020	0.611051
0.060040	0.843568
0.060060	1.071153
0.060080	1.299395
0.060100	1.525006
0.060120	1.744697
0.060140	1.963402
0.060160	2.166320
0.060180	2.374172
0.060200	2.565251
0.060220	2.740544
0.060240	2.918468
0.060260	3.075343
0.060280	3.218077
0.060300	3.358180
0.060320	3.477892
0.060340	3.578858
0.060360	3.672918
0.060380	3.739681
0.060400	3.799866
0.060420	3.843936
0.060440	3.861695
0.060460	3.877482
0.060480	3.867615
0.060500	3.842620
0.060520	3.801181
0.060540	3.740667
0.060560	3.660750
0.060580	3.578858
0.060600	3.467039
0.060620	3.346669
0.060640	3.211171
0.060660	3.064819
0.060680	2.904655
0.060700	2.735282
0.060720	2.557029
0.060740	2.371541
0.060760	2.168951
0.060780	1.964717
0.060800	1.753906
0.060820	1.536516
0.060840	1.317812
0.060860	1.092201
0.060880	0.875798
0.060900	0.651503
0.060920	0.431154
0.060940	0.211134
0.060960	0.000652
0.060980	-0.207200
0.061000	-0.412091
0.061020	-0.598236
0.061040	-0.791617
0.061060	-0.961976
0.061080	-1.134637
0.061100	-1.296775
0.061120	-1.440166
0.061140	-1.581584
0.061160	-1.691758
0.061180	-1.803905
0.061200	-1.890401
0.061220	-1.957163
0.061240	-2.022281
0.061260	-2.057142
0.061280	-2.085426
0.061300	-2.099567
0.061320	-2.086741
0.061340	-2.065364
0.061360	-2.021952
0.061380	-1.961767
0.061400	-1.887441
0.061420	-1.794039
0.061440	-1.694060
0.061460	-1.568100
0.061480	-1.435561
0.061500	-1.289539
0.061520	-1.130691
0.061540	-0.965923
0.061560	-0.781751
0.061580	-0.594619
0.061600	-0.391372
0.061620	-0.189769
0.061640	0.024660
0.061660	0.238760
0.061680	0.459767
0.061700	0.679787
0.061720	0.899149
0.061740	1.124102
0.061760	1.343793
0.061780	1.567431
0.061800	1.769363
0.061820	1.985108
0.061840	2.185066
0.061860	2.374501
0.061880	2.566895
0.061900	2.741859
0.061920	2.910575
0.061940	3.064490
0.061960	3.203935
0.061980	3.328581
0.062000	3.444347
0.062020	3.541037
0.062040	3.623586
0.062060	3.682127
0.062080	3.739023
0.062100	3.774871
0.062120	3.792302
0.062140	3.797893
0.062160	3.775200
0.062180	3.752178
0.062200	3.698900
0.062220	3.631150
0.062240	3.553206
0.062260	3.457502
0.062280	3.347327
0.062300	3.218406
0.062320	3.073699
0.062340	2.918797
0.062360	2.756988
0.062380	2.578735
0.062400	2.390287
0.062420	2.194933
0.062440	1.990041
0.062460	1.781203
0.062480	1.559538
0.062500	1.339847
0.062520	1.116209
0.062540	0.883692
0.062560	0.656765
0.062580	0.420959
0.062600	0.195677
0.062620	-0.027303
0.062640	-0.251269
0.062660	-0.461752
0.062680	-0.669932
0.062700	-0.873179
0.062720	-1.065902
0.062740	-1.251718
0.062760	-1.427339
0.062780	-1.581912
0.062800	-1.735499
0.062820	-1.867379
0.062840	-1.983473
0.062860	-2.091345
0.062880	-2.185734
0.062900	-2.251180
0.062920	-2.312681
0.062940	-2.357408
0.062960	-2.377141
0.062980	-2.388323
0.063000	-2.383061
0.063020	-2.359381
0.063040	-2.313338
0.063060	-2.256114
0.063080	-2.187378
0.063100	-2.094634
0.063120	-1.988406
0.063140	-1.870339
0.063160	-1.734183
0.063180	-1.587503
0.063200	-1.429313
0.063220	-1.261585
0.063240	-1.081688
0.063260	-0.893569
0.063280	-0.698544
0.063300	-0.492337
0.063320	-0.278895
0.063340	-0.065453
0.063360	0.153252
0.063380	0.375902
0.063400	0.600198
0.063420	0.821533
0.063440	1.040896
0.063460	1.262231
0.063480	1.477647
0.063500	1.682868
0.063520	1.883484
0.063540	2.073247
0.063560	2.270246
0.063580	2.440935
0.063600	2.604388
0.063620	2.763565
0.063640	2.901695
0.063660	3.032589
0.063680	3.140462
0.063700	3.242085
0.063720	3.326608
0.063740	3.386464
0.063760	3.448293
0.063780	3.476248
0.063800	3.493021
0.063820	3.505847
0.063840	3.480852
0.063860	3.452897
0.063880	3.398961
0.063900	3.330554
0.063920	3.261818
0.063940	3.161510
0.063960	3.049691
0.063980	2.921757
0.064000	2.782312
0.064020	2.634645
0.064040	2.468232
0.064060	2.287348
0.064080	2.096927
0.064100	1.903546
0.064120	1.705889
0.064140	1.490802
0.064160	1.273742
0.064180	1.049447
0.064200	0.828111
0.064220	0.597238
0.064240	0.360445
0.064260	0.135163
0.064280	-0.092421
0.064300	-0.316058
0.064320	-0.540683
0.064340	-0.753138
0.064360	-0.961976
0.064380	-1.159632
0.064400	-1.358933
0.064420	-1.536198
0.064440	-1.709188
0.064460	-1.871983
0.064480	-2.021952
0.064500	-2.162712
0.064520	-2.279793
0.064540	-2.381416
0.064560	-2.473502
0.064580	-2.541580
0.064600	-2.609329
0.064620	-2.651755
0.064640	-2.674447
0.064660	-2.690562
0.064680	-2.675434
0.064700	-2.657017
0.064720	-2.616893
0.064740	-2.551447
0.064760	-2.483369
0.064780	-2.395229
0.064800	-2.288344
0.064820	-2.167645
0.064840	-2.034778
0.064860	-1.891387
0.064880	-1.733525
0.064900	-1.565797
0.064920	-1.381954
0.064940	-1.193507
0.064960	-0.996180
0.064980	-0.794248
0.065000	-0.582450
0.065020	-0.369008
0.065040	-0.146357
0.065060	0.072347
0.065080	0.293683
0.065100	0.518636
0.065120	0.732736
0.065140	0.954072
0.065160	1.174092
0.065180	1.379970
0.065200	1.579929
0.065220	1.778900
0.065240	1.962415
0.065260	2.141983
0.065280	2.308725
0.065300	2.460010
0.065320	2.601757
0.065340	2.731335
0.065360	2.840852
0.065380	2.943791
0.065400	3.026340
0.065420	3.088170
0.065440	3.146052
0.065460	3.179927
0.065480	3.199660
0.065500	3.205580
0.065520	3.185189
0.065540	3.159865
0.065560	3.110862
0.065580	3.040482
0.065600	2.968457
0.065620	2.873740
0.065640	2.759619
0.065660	2.632014
0.065680	2.490595
0.065700	2.342271
0.065720	2.179475
0.065740	1.996619
0.065760	1.810802
0.065780	1.617092
0.065800	1.412858
0.065820	1.198100
0.065840	0.979724
0.065860	0.758718
0.065880	0.535738
0.065900	0.307496
0.065920	0.078267
0.065940	-0.148330
0.065960	-0.379532
0.065980	-0.603498
0.066000	-0.821874
0.066020	-1.041565
0.066040	-1.251061
0.066060	-1.453979
0.066080	-1.644399
0.066100	-1.829558
0.066120	-2.002548
0.066140	-2.166330
0.066160	-2.309063
0.066180	-2.448508
0.066200	-2.570193
0.066220	-2.675434
0.066240	-2.772782
0.066260	-2.836255
0.066280	-2.904004
0.066300	-2.943470
0.066320	-2.971425
0.066340	-2.987211
0.066360	-2.970109
0.066380	-2.954652
0.066400	-2.915515
0.066420	-2.848753
0.066440	-2.785937
0.066460	-2.692535
0.066480	-2.588281
0.066500	-2.472516
0.066520	-2.332085
0.066540	-2.194942
0.066560	-2.031489
0.066580	-1.866064
0.066600	-1.689785
0.066620	-1.494102
0.066640	-1.301379
0.066660	-1.095501
0.066680	-0.887650
0.066700	-0.667959
0.066720	-0.447610
0.066740	-0.230221
0.066760	-0.009872
0.066780	0.211463
0.066800	0.433127
0.066820	0.651174
0.066840	0.866590
0.066860	1.075428
0.066880	1.279333
0.066900	1.475016
0.066920	1.660504
0.066940	1.841716
0.066960	2.004512
0.066980	2.154481
0.067000	2.299516
0.067020	2.426793
0.067040	2.543545
0.067060	2.642867
0.067080	2.728046
0.067100	2.791520
0.067120	2.851376
0.067140	2.884593
0.067160	2.901695
0.067180	2.910903
0.067200	2.893802
0.067220	2.857954
0.067240	2.820133
0.067260	2.747450
0.067280	2.674768
0.067300	2.575446
0.067320	2.463298
0.067340	2.341942
0.067360	2.200524
0.067380	2.049239
0.067400	1.885128
0.067420	1.712467
0.067440	1.525006
0.067460	1.328665
0.067480	1.127062
0.067500	0.915593
0.067520	0.696888
0.067540	0.475224
0.067560	0.249284
0.067580	0.020056
0.067600	-0.207857
0.067620	-0.438072
0.067640	-0.666972
0.067660	-0.892583
0.067680	-1.114247
0.067700	-1.325716
0.067720	-1.532910
0.067740	-1.738788
0.067760	-1.936444
0.067780	-2.116998
0.067800	-2.289988
0.067820	-2.449165
0.067840	-2.599463
0.067860	-2.738250
0.067880	-2.866183
0.067900	-2.969122
0.067920	-3.062853
0.067940	-3.129286
0.067960	-3.198680
0.067980	-3.238474
0.068000	-3.265771
0.068020	-3.281886
0.068040	-3.267086
0.068060	-3.248669
0.068080	-3.211506
0.068100	-3.143099
0.068120	-3.076995
0.068140	-2.984580
0.068160	-2.891507
0.068180	-2.766533
0.068200	-2.633337
0.068220	-2.496195
0.068240	-2.334716
0.068260	-2.168303
0.068280	-1.985775
0.068300	-1.805879
0.068320	-1.604934
0.068340	-1.397412
0.068360	-1.188574
0.068380	-0.974802
0.068400	-0.749849
0.068420	-0.533447
0.068440	-0.310796
0.068460	-0.086172
0.068480	0.132203
0.068500	0.350908
0.068520	0.567639
0.068540	0.776806
0.068560	0.965911
0.068580	1.174092
0.068600	1.360895
0.068620	1.536516
0.068640	1.707205
0.068660	1.854214
0.068680	2.001223
0.068700	2.132775
0.068720	2.244922
0.068740	2.343586
0.068760	2.436330
0.068780	2.492898
0.068800	2.557358
0.068820	2.590246
0.068840	2.601757
0.068860	2.618858
0.068880	2.594850
0.068900	2.566895
0.068920	2.526443
0.068940	2.447512
0.068960	2.382723
0.068980	2.286032
0.069000	2.172569
0.069020	2.053515
0.069040	1.909794
0.069060	1.762456
0.069080	1.597688
0.069100	1.416476
0.069120	1.239210
0.069140	1.038922
0.069160	0.838306
0.069180	0.623548
0.069200	0.402542
0.069220	0.189099
0.069240	-0.039800
0.069260	-0.264425
0.069280	-0.498257
0.069300	-0.722224
0.069320	-0.950794
0.069340	-1.181667
0.069360	-1.401358
0.069380	-1.623022
0.069400	-1.822980
0.069420	-2.031161
0.069440	-2.226843
0.069460	-2.406082
0.069480	-2.580717
0.069500	-2.732001
0.069520	-2.889205
0.069540	-3.029307
0.069560	-3.148361
0.069580	-3.258536
0.069600	-3.354568
0.069620	-3.421002
0.069640	-3.492368
0.069660	-3.530518
0.069680	-3.555184
0.069700	-3.576890
0.069720	-3.562748
0.069740	-3.544660
0.069760	-3.506181
0.069780	-3.442050
0.069800	-3.377261
0.069820	-3.287477
0.069840	-3.186182
0.069860	-3.068444
0.069880	-2.941168
0.069900	-2.792843
0.069920	-2.639257
0.069940	-2.466925
0.069960	-2.288673
0.069980	-2.100225
0.070000	-1.902240
0.070020	-1.698993
0.070040	-1.490155
0.070060	-1.275726
0.070080	-1.055049
0.070100	-0.837660
0.070120	-0.610076
0.070140	-0.391701
0.070160	-0.166748
0.070180	0.052286
0.070200	0.267701
0.070220	0.470291
0.070240	0.674196
0.070260	0.872839
0.070280	1.057669
0.070300	1.234605
0.070320	1.397729
0.070340	1.555920
0.070360	1.699312
0.070380	1.830206
0.070400	1.942682
0.070420	2.045293
0.070440	2.136063
0.070460	2.196577
0.070480	2.256104
0.070500	2.287348
0.070520	2.313658
0.070540	2.318263
0.070560	2.300832
0.070580	2.270246
0.070600	2.224861
0.070620	2.161387
0.070640	2.082127
0.070660	1.992672
0.070680	1.879537
0.070700	1.760812
0.070720	1.621696
0.070740	1.470083
0.070760	1.309590
0.070780	1.129693
0.070800	0.949467
0.070820	0.742931
0.070840	0.544617
0.070860	0.333477
0.070880	0.113786
0.070900	-0.100972
0.070920	-0.330529
0.070940	-0.558113
0.070960	-0.785368
0.070980	-1.017228
0.071000	-1.241852
0.071020	-1.468449
0.071040	-1.694389
0.071060	-1.901911
0.071080	-2.115025
0.071100	-2.321560
0.071120	-2.507706
0.071140	-2.696482
0.071160	-2.874405
0.071180	-3.025690
0.071200	-3.182236
0.071220	-3.322667
0.071240	-3.445339
0.071260	-3.548278
0.071280	-3.645955
0.071300	-3.715677
0.071320	-3.787701
0.071340	-3.831771
0.071360	-3.856108
0.071380	-3.870579
0.071400	-3.864001
0.071420	-3.840322
0.071440	-3.800528
0.071460	-3.739356
0.071480	-3.677198
0.071500	-3.585770
0.071520	-3.482502
0.071540	-3.370026
0.071560	-3.244065
0.071580	-3.094425
0.071600	-2.936892
0.071620	-2.769493
0.071640	-2.593543
0.071660	-2.400162
0.071680	-2.206453
0.071700	-2.003206
0.071720	-1.792066
0.071740	-1.581255
0.071760	-1.354000
0.071780	-1.140228
0.071800	-0.919880
0.071820	-0.691967
0.071840	-0.476222
0.071860	-0.251927
0.071880	-0.040787
0.071900	0.167064
0.071920	0.373929
0.071940	0.565994
0.071960	0.752798
0.071980	0.929077
0.072000	1.103054
0.072020	1.256311
0.072040	1.397401
0.072060	1.533228
0.072080	1.645375
0.072100	1.746670
0.072120	1.838428
0.072140	1.891377
0.072160	1.961100
0.072180	1.993001
0.072200	2.024244
0.072220	2.039044
0.072240	2.027204
0.072260	2.008787
0.072280	1.971953
0.072300	1.906834
0.072320	1.845334
0.072340	1.754234
0.072360	1.653926
0.072380	1.539147
0.072400	1.405623
0.072420	1.259600
0.072440	1.105356
0.072460	0.941574
0.072480	0.761020
0.072500	0.567639
0.072520	0.376889
0.072540	0.170353
0.072560	-0.039143
0.072580	-0.252914
0.072600	-0.469316
0.072620	-0.686047
0.072640	-0.912644
0.072660	-1.137926
0.072680	-1.354986
0.072700	-1.568757
0.072720	-1.789106
0.072740	-2.000575
0.072760	-2.206453
0.072780	-2.395229
0.072800	-2.588281
0.072820	-2.764889
0.072840	-2.928999
0.072860	-3.080612
0.072880	-3.228937
0.072900	-3.356870
0.072920	-3.476253
0.072940	-3.574259
0.072960	-3.668647
0.072980	-3.729490
0.073000	-3.790004
0.073020	-3.829140
0.073040	-3.850517
0.073060	-3.857424
0.073080	-3.842624
0.073100	-3.814012
0.073120	-3.770600
0.073140	-3.705482
0.073160	-3.627866
0.073180	-3.539069
0.073200	-3.431855
0.073220	-3.301290
0.073240	-3.169410
0.073260	-3.011219
0.073280	-2.847108
0.073300	-2.680038
0.073320	-2.497182
0.073340	-2.302485
0.073360	-2.097594
0.073380	-1.883823
0.073400	-1.667750
0.073420	-1.443126
0.073440	-1.219488
0.073460	-0.990260
0.073480	-0.763991
0.073500	-0.532132
0.073520	-0.302574
0.073540	-0.084199
0.073560	0.139767
0.073580	0.358801
0.073600	0.567310
0.073620	0.772202
0.073640	0.970516
0.073660	1.152057
0.073680	1.328336
0.073700	1.484882
0.073720	1.637811
0.073740	1.778900
0.073760	1.897626
0.073780	2.013062
0.073800	2.104820
0.073820	2.176187
0.073840	2.246896
0.073860	2.287348
0.073880	2.319578
0.073900	2.334049
0.073920	2.324511
0.073940	2.307410
0.073960	2.267286
0.073980	2.204141
0.074000	2.140668
0.074020	2.058448
0.074040	1.953864
0.074060	1.836454
0.074080	1.705231
0.074100	1.558880
0.074120	1.413845
0.074140	1.238223
0.074160	1.063917
0.074180	0.875470
0.074200	0.684720
0.074220	0.474237
0.074240	0.265399
0.074260	0.051299
0.074280	-0.166748
0.074300	-0.388083
0.074320	-0.613036
0.074340	-0.834042
0.074360	-1.053076
0.074380	-1.274082
0.074400	-1.484893
0.074420	-1.695704
0.074440	-1.899938
0.074460	-2.092661
0.074480	-2.285055
0.074500	-2.461334
0.074520	-2.630377
0.074540	-2.785937
0.074560	-2.927684
0.074580	-3.058249
0.074600	-3.176645
0.074620	-3.272020
0.074640	-3.369368
0.074660	-3.428895
0.074680	-3.493026
0.074700	-3.529861
0.074720	-3.551567
0.074740	-3.566695
0.074760	-3.545318
0.074780	-3.516048
0.074800	-3.476253
0.074820	-3.405216
0.074840	-3.338124
0.074860	-3.241105
0.074880	-3.136851
0.074900	-3.015494
0.074920	-2.877365
0.074940	-2.722792
0.074960	-2.562300
0.074980	-2.384705
0.075000	-2.205466
0.075020	-2.006824
0.075040	-1.808510
0.075060	-1.592437
0.075080	-1.378665
0.075100	-1.154699
0.075120	-0.929088
0.075140	-0.702162
0.075160	-0.473920
0.075180	-0.246665
0.075200	-0.013819
0.075220	0.207517
0.075240	0.425892
0.075260	0.644597
0.075280	0.859026
0.075300	1.058984
0.075320	1.256311
0.075340	1.444759
0.075360	1.620381
0.075380	1.782518
0.075400	1.932158
0.075420	2.067985
0.075440	2.193288
0.075460	2.302147
0.075480	2.397851
0.075500	2.471191
0.075520	2.538283
0.075540	2.580708
0.075560	2.612610
0.075580	2.628725
0.075600	2.621489
0.075620	2.601757
0.075640	2.564922
0.075660	2.501448
0.075680	2.440606
0.075700	2.352795
0.075720	2.252158
0.075740	2.140010
0.075760	2.012405
0.075780	1.859805
0.075800	1.710494
0.075820	1.542436
0.075840	1.365170
0.075860	1.177052
0.075880	0.982684
0.075900	0.775161
0.075920	0.565994
0.075940	0.348934
0.075960	0.131546
0.075980	-0.087488
0.076000	-0.312441
0.076020	-0.529172
0.076040	-0.749521
0.076060	-0.966252
0.076080	-1.185943
0.076100	-1.394123
0.076120	-1.597041
0.076140	-1.795684
0.076160	-1.984460
0.076180	-2.163041
0.076200	-2.327151
0.076220	-2.488960
0.076240	-2.632022
0.076260	-2.762258
0.076280	-2.877036
0.076300	-2.981291
0.076320	-3.076337
0.076340	-3.133562
0.076360	-3.196049
0.076380	-3.228937
0.076400	-3.255905
0.076420	-3.270375
0.076440	-3.247354
0.076460	-3.224332
0.076480	-3.183222
0.076500	-3.119749
0.076520	-3.043778
0.076540	-2.947416
0.076560	-2.851384
0.076580	-2.724108
0.076600	-2.579401
0.076620	-2.433708
0.076640	-2.277162
0.076660	-2.100554
0.076680	-1.909147
0.076700	-1.719713
0.076720	-1.520741
0.076740	-1.302694
0.076760	-1.092870
0.076780	-0.868246
0.076800	-0.640991
0.076820	-0.416695
0.076840	-0.189440
0.076860	0.043406
0.076880	0.270661
0.076900	0.493970
0.076920	0.722541
0.076940	0.934668
0.076960	1.146137
0.076980	1.354317
0.077000	1.547369
0.077020	1.731213
0.077040	1.907492
0.077060	2.071932
0.077080	2.220585
0.077100	2.362661
0.077120	2.476782
0.077140	2.593535
0.077160	2.694172
0.077180	2.759619
0.077200	2.832630
0.077220	2.877687
0.077240	2.905313
0.077260	2.930965
0.077280	2.914850
0.077300	2.899393
0.077320	2.867491
0.077340	2.796124
0.077360	2.740544
0.077380	2.648458
0.077400	2.553411
0.077420	2.434686
0.077440	2.304121
0.077460	2.161716
0.077480	2.009774
0.077500	1.839414
0.077520	1.663464
0.077540	1.477976
0.077560	1.284924
0.077580	1.078388
0.077600	0.872839
0.077620	0.656107
0.077640	0.436087
0.077660	0.218698
0.077680	-0.010530
0.077700	-0.230221
0.077720	-0.447939
0.077740	-0.668288
0.077760	-0.882059
0.077780	-1.090568
0.077800	-1.298748
0.077820	-1.486538
0.077840	-1.683536
0.077860	-1.859486
0.077880	-2.034449
0.077900	-2.192640
0.077920	-2.329782
0.077940	-2.465938
0.077960	-2.579072
0.077980	-2.683656
0.078000	-2.768178
0.078020	-2.835927
0.078040	-2.900058
0.078060	-2.934590
0.078080	-2.960572
0.078100	-2.976029
0.078120	-2.962216
0.078140	-2.931301
0.078160	-2.893809
0.078180	-2.819483
0.078200	-2.751734
0.078220	-2.657674
0.078240	-2.552104
0.078260	-2.429104
0.078280	-2.295250
0.078300	-2.144624
0.078320	-1.983802
0.078340	-1.812127
0.078360	-1.622036
0.078380	-1.432602
0.078400	-1.227381
0.078420	-1.017557
0.078440	-0.801155
0.078460	-0.583766
0.078480	-0.354866
0.078500	-0.131886
0.078520	0.097342
0.078540	0.331175
0.078560	0.554484
0.078580	0.785686
0.078600	1.007350
0.078620	1.226712
0.078640	1.434235
0.078660	1.637811
0.078680	1.833494
0.078700	2.025231
0.078720	2.199208
0.078740	2.364635
0.078760	2.515919
0.078780	2.656351
0.078800	2.779023
0.078820	2.884264
0.078840	2.985888
0.078860	3.057255
0.078880	3.127964
0.078900	3.173021
0.078920	3.200318
0.078940	3.223668
0.078960	3.212486
0.078980	3.196700
0.079000	3.159208
0.079020	3.103956
0.079040	3.042455
0.079060	2.948067
0.079080	2.854994
0.079100	2.733308
0.079120	2.606032
0.079140	2.458036
0.079160	2.309054
0.079180	2.145930
0.079200	1.960113
0.079220	1.783834
0.079240	1.586506
0.079260	1.386548
0.079280	1.180012
0.079300	0.958676
0.079320	0.742931
0.079340	0.524556
0.079360	0.297300
0.079380	0.078596
0.079400	-0.144055
0.079420	-0.365719
0.079440	-0.574886
0.079460	-0.787671
