Freq	Power
[Hz]	[dB]
131.104	-80.476
131.348	-98.040
131.592	-94.481
131.836	-88.513
132.080	-90.972
132.324	-93.864
132.568	-90.685
132.812	-87.915
133.057	-84.463
133.301	-84.419
133.545	-82.523
133.789	-88.722
134.033	-87.099
134.277	-74.357
134.521	-66.963
134.766	-29.606
135.010	-24.125
135.254	-30.691
135.498	-69.471
135.742	-75.172
135.986	-83.973
136.230	-82.126
136.475	-93.277
136.719	-90.951
136.963	-90.588
137.207	-84.432
137.451	-87.912
137.695	-89.170
137.939	-84.249
138.184	-84.081
138.428	-80.135
138.672	-87.160
138.916	-76.914
139.160	-76.125
139.404	-85.094
139.648	-93.994
139.893	-86.260
140.137	-87.229
140.381	-85.390
140.625	-82.258
140.869	-79.973
141.113	-78.459
141.357	-82.783
141.602	-85.313
141.846	-95.646
142.090	-88.620
142.334	-92.499
142.578	-84.428
142.822	-80.843
143.066	-84.878
143.311	-81.051
143.555	-81.299
143.799	-87.340
144.043	-88.684
144.287	-90.011
144.531	-95.656
144.775	-63.398
145.020	-57.948
145.264	-65.625
145.508	-77.033
145.752	-79.880
145.996	-99.506
146.240	-82.314
146.484	-80.338
146.729	-91.232
146.973	-85.875
147.217	-88.733
147.461	-79.183
147.705	-74.280
147.949	-76.942
148.193	-88.041
148.437	-76.796
148.682	-73.295
148.926	-74.165
149.170	-74.982
149.414	-77.615
149.658	-82.777
149.902	-93.472
150.146	-91.470
150.391	-94.822
150.635	-85.402
150.879	-82.060
151.123	-91.435
151.367	-95.553
151.611	-92.177
151.855	-78.953
152.100	-84.543
152.344	-80.473
152.588	-81.579
152.832	-97.848
153.076	-83.416
153.320	-81.547
153.564	-100.480
153.809	-83.853
154.053	-83.984
154.297	-84.963
154.541	-89.122
154.785	-72.417
155.029	-66.396
155.273	-70.003
155.518	-88.411
155.762	-93.335
156.006	-79.563
156.250	-79.678
156.494	-83.957
156.738	-75.499
156.982	-77.903
157.227	-83.073
157.471	-82.059
157.715	-70.817
157.959	-66.137
158.203	-73.638
158.447	-69.105
158.691	-77.815
158.936	-82.321
159.180	-85.653
159.424	-94.224
159.668	-88.552
159.912	-79.319
160.156	-80.352
160.400	-94.467
160.645	-85.171
160.889	-82.547
161.133	-79.632
161.377	-83.465
161.621	-83.686
161.865	-86.517
162.109	-80.242
162.354	-86.363
162.598	-87.172
162.842	-84.467
163.086	-85.561
163.330	-81.663
163.574	-83.320
163.818	-96.142
164.062	-84.163
164.307	-77.016
164.551	-91.681
164.795	-92.221
165.039	-79.189
165.283	-83.593
165.527	-81.207
165.771	-76.882
166.016	-88.328
166.260	-85.970
166.504	-95.817
166.748	-82.500
166.992	-82.244
167.236	-80.889
167.480	-93.299
167.725	-85.316
167.969	-89.225
168.213	-87.703
168.457	-84.390
168.701	-89.238
168.945	-87.373
169.189	-83.658
169.434	-82.448
169.678	-84.535
169.922	-83.639
170.166	-78.142
170.410	-83.018
170.654	-84.822
170.898	-86.800
171.143	-80.927
171.387	-81.581
171.631	-89.376
171.875	-97.167
172.119	-88.386
172.363	-87.617
172.607	-85.100
172.852	-87.514
173.096	-86.641
173.340	-95.604
173.584	-88.510
173.828	-77.437
174.072	-77.914
174.316	-83.907
174.561	-89.063
174.805	-73.809
175.049	-73.824
175.293	-86.826
175.537	-92.584
175.781	-87.582
176.025	-85.288
176.270	-79.762
176.514	-85.920
176.758	-86.283
177.002	-79.883
177.246	-75.044
177.490	-78.517
177.734	-91.569
177.979	-80.619
178.223	-76.983
178.467	-78.795
178.711	-79.291
178.955	-84.551
179.199	-89.067
179.443	-87.394
179.687	-79.857
179.932	-86.299
180.176	-88.180
180.420	-91.027
180.664	-95.763
180.908	-85.202
181.152	-83.449
181.396	-89.634
181.641	-82.634
181.885	-81.636
182.129	-83.295
182.373	-82.222
182.617	-83.588
182.861	-83.501
183.105	-82.097
183.350	-82.140
183.594	-77.090
183.838	-80.994
184.082	-91.121
184.326	-80.308
184.570	-79.979
184.814	-85.774
185.059	-82.532
185.303	-93.705
185.547	-78.863
185.791	-81.731
186.035	-79.262
186.279	-83.495
186.523	-82.375
186.768	-89.680
187.012	-81.096
187.256	-78.862
187.500	-84.943
187.744	-88.147
187.988	-89.650
188.232	-91.014
188.477	-90.275
188.721	-90.477
188.965	-85.909
189.209	-90.119
189.453	-83.995
189.697	-76.585
189.941	-69.722
190.186	-72.498
190.430	-90.787
190.674	-98.519
190.918	-92.719
191.162	-91.907
191.406	-82.815
191.650	-97.849
191.895	-82.650
192.139	-83.520
192.383	-83.342
192.627	-88.852
192.871	-83.987
193.115	-81.162
193.359	-82.903
193.604	-82.844
193.848	-95.178
194.092	-83.411
194.336	-81.750
194.580	-78.250
194.824	-75.560
195.068	-72.440
195.312	-80.052
195.557	-81.972
195.801	-77.136
196.045	-77.821
196.289	-80.167
196.533	-82.614
196.777	-96.262
197.021	-86.236
197.266	-81.655
197.510	-79.209
197.754	-77.850
197.998	-82.295
198.242	-98.800
198.486	-89.539
198.730	-89.207
198.975	-83.174
199.219	-84.261
199.463	-88.259
199.707	-84.378
199.951	-81.437
200.195	-83.889
200.439	-84.859
200.684	-86.628
200.928	-82.752
201.172	-79.564
201.416	-83.845
201.660	-81.880
201.904	-84.681
202.148	-78.675
202.393	-77.281
202.637	-82.243
202.881	-71.950
203.125	-71.124
203.369	-80.210
203.613	-90.334
203.857	-98.103
204.102	-85.688
204.346	-83.124
204.590	-74.915
204.834	-68.235
205.078	-69.146
205.322	-79.025
205.566	-83.003
205.811	-86.674
206.055	-90.008
206.299	-82.462
206.543	-84.653
206.787	-89.275
207.031	-83.839
207.275	-85.386
207.520	-85.033
207.764	-90.896
208.008	-92.708
208.252	-90.006
208.496	-84.801
208.740	-83.569
208.984	-87.061
209.229	-88.098
209.473	-84.007
209.717	-85.724
209.961	-89.138
210.205	-87.250
210.449	-86.640
210.693	-93.857
210.937	-95.380
211.182	-105.820
211.426	-89.615
211.670	-86.873
211.914	-86.951
212.158	-88.588
212.402	-82.851
212.646	-86.085
212.891	-86.174
213.135	-81.145
213.379	-91.599
213.623	-87.997
213.867	-91.555
214.111	-84.190
214.355	-94.043
214.600	-74.142
214.844	-59.356
215.088	-57.503
215.332	-66.279
215.576	-80.511
215.820	-82.530
216.064	-82.460
216.309	-86.225
216.553	-95.029
216.797	-88.374
217.041	-98.734
217.285	-82.631
217.529	-82.171
217.773	-83.458
218.018	-89.420
218.262	-89.069
218.506	-91.200
218.750	-87.221
218.994	-86.666
219.238	-76.914
219.482	-79.134
219.727	-84.497
219.971	-86.658
220.215	-102.898
220.459	-83.703
220.703	-76.733
220.947	-78.641
221.191	-80.368
221.436	-93.992
221.680	-87.725
221.924	-78.987
222.168	-84.955
222.412	-90.663
222.656	-79.381
222.900	-84.829
223.145	-76.333
223.389	-74.083
223.633	-83.244
223.877	-84.618
224.121	-71.252
224.365	-68.233
224.609	-51.314
224.854	-35.076
225.098	-33.918
225.342	-46.027
225.586	-64.090
225.830	-74.959
226.074	-83.271
226.318	-77.573
226.562	-80.464
226.807	-75.931
227.051	-77.290
227.295	-80.905
227.539	-78.822
227.783	-82.466
228.027	-85.547
228.271	-78.440
228.516	-83.127
228.760	-88.940
229.004	-84.300
229.248	-86.117
229.492	-86.993
229.736	-82.793
229.980	-91.949
230.225	-87.014
230.469	-85.303
230.713	-86.985
230.957	-99.411
231.201	-85.583
231.445	-83.107
231.689	-83.124
231.934	-88.274
232.178	-91.326
232.422	-90.163
232.666	-90.112
232.910	-88.040
233.154	-79.765
233.398	-78.439
233.643	-79.785
233.887	-80.440
234.131	-82.902
234.375	-83.716
234.619	-70.751
234.863	-55.674
235.107	-54.914
235.352	-66.383
235.596	-87.343
235.840	-94.714
236.084	-84.854
236.328	-82.281
236.572	-78.709
236.816	-77.139
237.061	-82.612
237.305	-91.407
237.549	-79.879
237.793	-86.691
238.037	-82.466
238.281	-84.463
238.525	-77.533
238.770	-78.426
239.014	-80.754
239.258	-86.301
239.502	-91.195
239.746	-80.416
239.990	-75.089
240.234	-76.988
240.479	-89.642
240.723	-82.497
240.967	-84.714
241.211	-76.024
241.455	-73.629
241.699	-75.946
241.943	-93.361
242.187	-96.400
242.432	-92.266
242.676	-83.379
242.920	-89.918
243.164	-88.315
243.408	-87.566
243.652	-84.467
243.896	-94.766
244.141	-87.116
244.385	-88.644
244.629	-89.360
244.873	-75.603
245.117	-74.526
245.361	-80.968
245.605	-85.892
245.850	-86.211
246.094	-82.177
246.338	-80.193
246.582	-82.350
246.826	-94.270
247.070	-86.292
247.314	-90.353
247.559	-98.928
247.803	-95.872
248.047	-92.963
248.291	-93.664
248.535	-99.911
248.779	-89.441
249.023	-92.296
249.268	-94.178
249.512	-94.743
249.756	-88.103
250.000	-90.190
250.244	-87.521
250.488	-82.240
250.732	-89.315
250.977	-87.374
251.221	-82.436
251.465	-85.403
251.709	-88.145
251.953	-98.360
252.197	-85.789
252.441	-98.552
252.686	-81.405
252.930	-79.006
253.174	-79.580
253.418	-81.059
253.662	-86.356
253.906	-101.390
254.150	-83.437
254.395	-80.038
254.639	-75.691
254.883	-67.185
255.127	-66.955
255.371	-73.892
255.615	-80.769
255.859	-97.778
256.104	-87.583
256.348	-93.110
256.592	-98.559
256.836	-88.773
257.080	-81.271
257.324	-78.010
257.568	-75.057
257.812	-76.181
258.057	-80.466
258.301	-87.679
258.545	-83.657
258.789	-81.055
259.033	-89.285
259.277	-79.612
259.521	-80.681
259.766	-100.680
260.010	-87.568
260.254	-79.331
260.498	-87.606
260.742	-86.311
260.986	-92.212
261.230	-85.622
261.475	-77.858
261.719	-75.509
261.963	-78.398
262.207	-86.319
262.451	-88.093
262.695	-88.138
262.939	-80.214
263.184	-77.722
263.428	-90.158
263.672	-84.213
263.916	-85.452
264.160	-84.481
264.404	-78.604
264.648	-80.905
264.893	-84.500
265.137	-79.583
265.381	-76.964
265.625	-79.685
265.869	-86.961
266.113	-82.447
266.357	-83.478
266.602	-92.376
266.846	-83.582
267.090	-77.742
267.334	-78.129
267.578	-80.637
267.822	-81.663
268.066	-97.784
268.311	-85.523
268.555	-84.071
268.799	-78.694
269.043	-76.478
269.287	-79.792
269.531	-92.155
269.775	-87.506
270.020	-78.608
270.264	-83.191
270.508	-95.681
270.752	-89.871
270.996	-85.464
271.240	-85.309
271.484	-85.595
271.729	-81.532
271.973	-86.744
272.217	-85.716
272.461	-80.200
272.705	-82.412
272.949	-83.972
273.193	-81.173
273.437	-86.335
273.682	-80.317
273.926	-77.731
274.170	-82.458
274.414	-93.140
274.658	-79.571
274.902	-70.877
275.146	-71.157
275.391	-79.036
275.635	-82.642
275.879	-81.062
276.123	-80.750
276.367	-85.792
276.611	-93.595
276.855	-86.969
277.100	-78.727
277.344	-75.205
277.588	-79.067
277.832	-82.068
278.076	-76.433
278.320	-71.498
278.564	-70.339
278.809	-71.491
279.053	-75.059
279.297	-76.167
279.541	-74.156
279.785	-82.168
280.029	-82.927
280.273	-85.907
280.518	-87.445
280.762	-85.930
281.006	-89.646
281.250	-84.081
281.494	-80.158
281.738	-80.654
281.982	-84.929
282.227	-89.219
282.471	-86.154
282.715	-84.837
282.959	-84.049
283.203	-98.345
283.447	-85.857
283.691	-84.494
283.936	-88.912
284.180	-87.894
284.424	-98.676
284.668	-73.747
284.912	-66.793
285.156	-70.081
285.400	-90.381
285.645	-88.974
285.889	-90.890
286.133	-84.403
286.377	-83.205
286.621	-84.783
286.865	-80.192
287.109	-85.939
287.354	-93.932
287.598	-84.129
287.842	-83.579
288.086	-79.663
288.330	-77.393
288.574	-79.981
288.818	-93.147
289.062	-86.393
289.307	-95.124
289.551	-78.269
289.795	-79.028
290.039	-84.565
290.283	-81.980
290.527	-80.901
290.771	-87.045
291.016	-90.372
291.260	-81.443
291.504	-78.427
291.748	-98.381
291.992	-78.626
292.236	-80.957
292.480	-82.608
292.725	-85.046
292.969	-86.448
293.213	-82.005
293.457	-84.739
293.701	-99.268
293.945	-89.158
294.189	-77.403
294.434	-75.938
294.678	-77.469
294.922	-84.037
295.166	-73.736
295.410	-74.531
295.654	-80.963
295.898	-83.283
296.143	-88.519
296.387	-89.925
296.631	-87.450
296.875	-92.492
297.119	-85.905
297.363	-88.308
297.607	-88.760
297.852	-80.975
298.096	-81.019
298.340	-88.777
298.584	-86.178
298.828	-81.722
299.072	-86.737
299.316	-87.448
299.561	-81.338
299.805	-85.169
300.049	-83.791
300.293	-83.435
300.537	-79.820
300.781	-86.764
301.025	-82.925
301.270	-81.162
301.514	-83.465
301.758	-87.494
302.002	-92.791
302.246	-89.529
302.490	-85.105
302.734	-91.452
302.979	-86.919
303.223	-81.593
303.467	-80.933
303.711	-79.141
303.955	-79.567
304.199	-83.117
304.443	-82.441
304.687	-71.893
304.932	-62.895
305.176	-65.002
305.420	-78.786
305.664	-82.472
305.908	-83.782
306.152	-82.678
306.396	-84.280
306.641	-84.935
306.885	-81.493
307.129	-89.042
307.373	-87.188
307.617	-82.851
307.861	-84.179
308.105	-86.811
308.350	-86.328
308.594	-87.430
308.838	-91.514
309.082	-85.787
309.326	-90.724
309.570	-85.681
309.814	-94.626
310.059	-86.488
310.303	-86.372
310.547	-85.784
310.791	-79.397
311.035	-82.204
311.279	-86.716
311.523	-90.445
311.768	-87.472
312.012	-87.239
312.256	-87.190
312.500	-88.077
312.744	-85.089
312.988	-83.574
313.232	-82.013
313.477	-87.507
313.721	-86.848
313.965	-133.672
314.209	-80.498
314.453	-68.379
314.697	-48.805
314.941	-39.178
315.186	-42.260
315.430	-64.457
315.674	-75.984
315.918	-80.130
316.162	-83.029
316.406	-79.174
316.650	-78.138
316.895	-77.273
317.139	-80.185
317.383	-94.728
317.627	-89.918
317.871	-85.517
318.115	-82.124
318.359	-86.958
318.604	-96.231
318.848	-88.374
319.092	-78.741
319.336	-80.626
319.580	-91.115
319.824	-95.322
320.068	-86.239
320.312	-82.820
320.557	-79.674
320.801	-79.094
321.045	-80.567
321.289	-83.834
321.533	-81.723
321.777	-77.659
322.021	-80.934
322.266	-83.890
322.510	-106.460
322.754	-82.407
322.998	-72.370
323.242	-76.199
323.486	-90.571
323.730	-78.160
323.975	-78.144
324.219	-85.230
324.463	-83.200
324.707	-59.105
324.951	-51.906
325.195	-56.377
325.439	-85.297
325.684	-87.622
325.928	-82.685
326.172	-82.470
326.416	-85.940
326.660	-88.816
326.904	-91.503
327.148	-84.607
327.393	-84.489
327.637	-83.233
327.881	-79.944
328.125	-86.578
328.369	-96.056
328.613	-86.692
328.857	-85.455
329.102	-88.865
329.346	-96.530
329.590	-91.427
329.834	-83.616
330.078	-85.259
330.322	-81.818
330.566	-81.841
330.811	-87.943
331.055	-88.584
331.299	-87.589
331.543	-83.381
331.787	-84.239
332.031	-76.166
332.275	-75.040
332.520	-78.797
332.764	-82.705
333.008	-77.351
333.252	-80.861
333.496	-92.760
333.740	-85.936
333.984	-81.038
334.229	-80.216
334.473	-78.414
334.717	-77.691
334.961	-69.740
335.205	-73.639
335.449	-90.229
335.693	-83.734
335.937	-82.703
336.182	-88.138
336.426	-89.128
336.670	-96.869
336.914	-78.818
337.158	-76.871
337.402	-80.988
337.646	-78.337
337.891	-81.350
338.135	-87.162
338.379	-88.845
338.623	-78.569
338.867	-77.558
339.111	-87.534
339.355	-83.337
339.600	-80.956
339.844	-82.661
340.088	-78.789
340.332	-79.300
340.576	-85.531
340.820	-80.996
341.064	-84.015
341.309	-85.831
341.553	-95.270
341.797	-92.350
342.041	-85.611
342.285	-82.500
342.529	-83.270
342.773	-91.766
343.018	-92.139
343.262	-88.484
343.506	-84.755
343.750	-82.151
343.994	-79.743
344.238	-83.724
344.482	-92.324
344.727	-75.154
344.971	-71.021
345.215	-76.976
345.459	-79.649
345.703	-82.572
345.947	-97.558
346.191	-82.020
346.436	-87.949
346.680	-82.498
346.924	-83.797
347.168	-86.492
347.412	-80.029
347.656	-78.106
347.900	-85.328
348.145	-89.352
348.389	-81.057
348.633	-79.604
348.877	-81.144
349.121	-88.473
349.365	-80.853
349.609	-79.808
349.854	-84.197
350.098	-87.130
350.342	-86.558
350.586	-86.309
350.830	-88.328
351.074	-83.188
351.318	-79.445
351.562	-78.219
351.807	-81.528
352.051	-88.697
352.295	-85.175
352.539	-84.790
352.783	-87.280
353.027	-91.535
353.271	-87.100
353.516	-89.616
353.760	-90.510
354.004	-79.349
354.248	-80.637
354.492	-86.001
354.736	-84.500
354.980	-76.381
355.225	-74.620
355.469	-82.334
355.713	-81.516
355.957	-83.069
356.201	-84.085
356.445	-82.594
356.689	-86.144
356.934	-91.689
357.178	-87.131
357.422	-90.657
357.666	-88.945
357.910	-84.805
358.154	-92.153
358.398	-83.485
358.643	-83.955
358.887	-81.897
359.131	-77.312
359.375	-81.782
359.619	-80.267
359.863	-73.421
360.107	-71.498
360.352	-73.352
360.596	-68.502
360.840	-66.860
361.084	-71.100
361.328	-73.340
361.572	-75.506
361.816	-77.854
362.061	-78.775
362.305	-86.899
362.549	-84.465
362.793	-84.022
363.037	-87.844
363.281	-97.526
363.525	-86.691
