Freq	Power
[Hz]	[dB]
1701.660	-105.198
1704.102	-121.639
1706.543	-112.329
1708.984	-105.194
1711.426	-105.022
1713.867	-102.237
1716.309	-100.438
1718.750	-105.212
1721.191	-111.424
1723.633	-112.998
1726.074	-105.964
1728.516	-100.705
1730.957	-100.919
1733.398	-116.153
1735.840	-104.824
1738.281	-103.975
1740.723	-114.020
1743.164	-103.945
1745.605	-102.663
1748.047	-99.812
1750.488	-97.572
1752.930	-101.653
1755.371	-109.696
1757.812	-100.353
1760.254	-97.497
1762.695	-102.974
1765.137	-110.265
1767.578	-97.075
1770.020	-99.394
1772.461	-110.632
1774.902	-106.941
1777.344	-103.297
1779.785	-99.453
1782.227	-100.153
1784.668	-102.791
1787.109	-103.983
1789.551	-106.212
1791.992	-115.205
1794.434	-108.893
1796.875	-107.423
1799.316	-103.132
1801.758	-98.986
1804.199	-97.797
1806.641	-105.063
1809.082	-103.791
1811.523	-103.021
1813.965	-101.973
1816.406	-106.202
1818.848	-102.078
1821.289	-99.455
1823.730	-103.721
1826.172	-105.108
1828.613	-113.077
1831.055	-105.930
1833.496	-97.288
1835.937	-97.723
1838.379	-107.339
1840.820	-103.549
1843.262	-105.904
1845.703	-98.302
1848.145	-103.320
1850.586	-102.184
1853.027	-108.092
1855.469	-102.390
1857.910	-103.729
1860.352	-98.549
1862.793	-98.676
1865.234	-97.189
1867.676	-96.972
1870.117	-106.238
1872.559	-101.563
1875.000	-102.199
1877.441	-101.016
1879.883	-104.232
1882.324	-102.377
1884.766	-103.466
1887.207	-109.073
1889.648	-106.448
1892.090	-98.097
1894.531	-99.647
1896.973	-96.555
1899.414	-95.782
1901.855	-102.245
1904.297	-133.325
1906.738	-98.185
1909.180	-107.500
1911.621	-96.411
1914.062	-99.923
1916.504	-97.632
1918.945	-104.823
1921.387	-103.333
1923.828	-93.278
1926.270	-100.557
1928.711	-92.757
1931.152	-97.471
1933.594	-96.544
1936.035	-92.624
1938.477	-88.758
1940.918	-107.745
1943.359	-87.395
1945.801	-88.688
1948.242	-89.861
1950.684	-85.378
1953.125	-86.640
1955.566	-83.101
1958.008	-83.577
1960.449	-80.987
1962.891	-79.614
1965.332	-77.300
1967.773	-76.180
1970.215	-73.385
1972.656	-71.602
1975.098	-68.956
1977.539	-66.250
1979.980	-63.308
1982.422	-59.895
1984.863	-55.857
1987.305	-51.207
1989.746	-45.464
1992.187	-37.983
1994.629	-27.097
1997.070	-2.958
1999.512	5.808
2001.953	2.270
2004.395	-20.716
2006.836	-34.239
2009.277	-42.753
2011.719	-49.088
2014.160	-54.116
2016.602	-58.351
2019.043	-61.995
2021.484	-65.114
2023.926	-67.856
2026.367	-70.637
2028.809	-72.995
2031.250	-74.649
2033.691	-77.279
2036.133	-78.906
2038.574	-79.298
2041.016	-81.976
2043.457	-83.851
2045.898	-85.107
2048.340	-86.602
2050.781	-87.532
2053.223	-88.621
2055.664	-91.597
2058.105	-87.852
2060.547	-96.152
2062.988	-91.887
2065.430	-94.282
2067.871	-96.831
2070.312	-94.705
2072.754	-93.928
2075.195	-117.200
2077.637	-95.165
2080.078	-95.803
2082.520	-111.518
2084.961	-98.486
2087.402	-105.082
2089.844	-101.020
2092.285	-100.315
2094.727	-100.280
2097.168	-109.169
2099.609	-101.558
