Freq	Power
[Hz]	[dB]
1118.164	-104.500
1120.605	-104.410
1123.047	-102.925
1125.488	-109.798
1127.930	-101.690
1130.371	-104.845
1132.812	-101.048
1135.254	-103.383
1137.695	-111.669
1140.137	-98.132
1142.578	-98.945
1145.020	-120.891
1147.461	-102.819
1149.902	-99.466
1152.344	-100.369
1154.785	-98.269
1157.227	-94.804
1159.668	-98.275
1162.109	-106.792
1164.551	-90.626
1166.992	-96.457
1169.434	-88.959
1171.875	-87.998
1174.316	-86.847
1176.758	-82.972
1179.199	-81.275
1181.641	-76.762
1184.082	-73.508
1186.523	-69.108
1188.965	-63.701
1191.406	-56.856
1193.848	-47.446
1196.289	-30.815
1198.730	-16.413
1201.172	-16.182
1203.613	-29.752
1206.055	-46.950
1208.496	-56.596
1210.937	-63.418
1213.379	-68.917
1215.820	-73.399
1218.262	-76.778
1220.703	-80.921
1223.145	-83.209
1225.586	-85.735
1228.027	-88.304
1230.469	-90.766
1232.910	-91.139
1235.352	-96.505
1237.793	-94.945
1240.234	-95.233
1242.676	-101.557
1245.117	-95.823
1247.559	-102.908
1250.000	-107.921
1252.441	-99.708
1254.883	-100.350
1257.324	-102.646
1259.766	-109.564
1262.207	-99.333
1264.648	-105.113
1267.090	-97.936
1269.531	-99.757
1271.973	-103.031
1274.414	-104.501
1276.855	-97.795
1279.297	-97.932
1281.738	-99.707
1284.180	-105.057
1286.621	-111.111
1289.062	-101.194
1291.504	-105.528
1293.945	-99.589
1296.387	-97.558
1298.828	-94.887
1301.270	-102.276
1303.711	-111.407
1306.152	-108.629
1308.594	-103.645
1311.035	-115.546
1313.477	-104.518
1315.918	-105.797
1318.359	-119.393
1320.801	-106.211
1323.242	-109.013
1325.684	-104.073
1328.125	-103.266
1330.566	-135.891
1333.008	-100.207
1335.449	-101.887
1337.891	-101.781
1340.332	-100.103
1342.773	-101.437
1345.215	-111.645
1347.656	-98.166
1350.098	-98.617
1352.539	-102.459
1354.980	-94.148
1357.422	-98.414
1359.863	-91.969
1362.305	-96.704
1364.746	-92.180
1367.187	-88.272
1369.629	-87.783
1372.070	-86.007
1374.512	-82.680
1376.953	-80.694
1379.395	-77.342
1381.836	-74.172
1384.277	-70.398
1386.719	-65.972
1389.160	-60.387
1391.602	-53.501
1394.043	-43.694
1396.484	-25.838
1398.926	-13.054
1401.367	-13.749
1403.809	-29.044
1406.250	-45.108
1408.691	-54.438
1411.133	-61.107
1413.574	-66.610
1416.016	-70.907
1418.457	-73.978
1420.898	-79.625
1423.340	-79.099
1425.781	-84.308
1428.223	-86.460
1430.664	-86.079
1433.105	-92.834
1435.547	-89.671
1437.988	-92.378
1440.430	-97.208
1442.871	-98.919
1445.312	-94.351
1447.754	-103.869
1450.195	-96.165
1452.637	-109.205
1455.078	-97.388
1457.520	-109.807
1459.961	-97.803
1462.402	-103.528
1464.844	-108.287
1467.285	-115.688
1469.727	-101.287
1472.168	-103.420
1474.609	-100.308
1477.051	-101.630
1479.492	-105.343
1481.934	-103.964
1484.375	-110.717
1486.816	-107.733
1489.258	-106.017
1491.699	-110.928
1494.141	-107.873
1496.582	-104.993
1499.023	-98.740
1501.465	-101.130
1503.906	-112.694
1506.348	-102.901
1508.789	-101.529
1511.230	-111.442
1513.672	-104.598
1516.113	-102.277
1518.555	-100.542
1520.996	-112.262
1523.437	-103.216
1525.879	-109.717
1528.320	-103.980
1530.762	-101.404
1533.203	-99.484
1535.645	-102.259
1538.086	-99.788
1540.527	-105.207
1542.969	-100.858
1545.410	-102.087
1547.852	-95.315
1550.293	-110.615
1552.734	-94.530
1555.176	-99.939
1557.617	-104.666
1560.059	-94.421
1562.500	-93.962
1564.941	-91.565
